symbol,name,currency,market,exchange,exchange timezone
^NQUSB40301030LMEUR,,,,,
^NQUSB40301030LMGBP,,,,,
^NQUSB40301030LMN,,,,,
^NQUSB40301030N,,,,,
^NQUSB40301030T,,,,,
^NQUSB40301035AUD,,,,,
^NQUSB40301035AUDN,,,,,
^NQUSB40301035CAD,,,,,
^NQUSB40301035CADT,,,,,
^NQUSB40301035EUR,,,,,
^NQUSB40301035EURN,,,,,
^NQUSB40301035EURT,,,,,
^NQUSB40301035GBPT,,,,,
^NQUSB40301035JPY,,,,,
^NQUSB40301035JPYN,,,,,
^NQUSB40301035JPYT,,,,,
^NQUSB40301035LMAUD,,,,,
^NQUSB40301035LMEUR,,,,,
^NQUSB40301035LMT,,,,,
^NQUSB40301035N,,,,,
^NQUSB40401010AUDN,,,,,
^NQUSB40401010AUDT,,,,,
^NQUSB40401010CADN,,,,,
^NQUSB40401010CADT,,,,,
^NQUSB40401010GBP,,,,,
^NQUSB40401010GBPT,,,,,
^NQUSB40401010JPY,,,,,
^NQUSB40401010LMT,,,,,
^NQUSB40401010N,,,,,
^NQUSB40401010T,,,,,
^NQUSB40401020,,,,,
^NQUSB40401020AUD,,,,,
^NQUSB40401020AUDN,,,,,
^NQUSB40401020AUDT,,,,,
^NQUSB40401020CADN,,,,,
^NQUSB40401020GBPN,,,,,
^NQUSB40401020GBPT,,,,,
^NQUSB40401020JPY,,,,,
^NQUSB40401020JPYT,,,,,
^NQUSB40401020LM,,,,,
^NQUSB40401020LMAUD,,,,,
^NQUSB40401020LMCAD,,,,,
^NQUSB40401020LMEUR,,,,,
^NQUSB40401020LMGBP,,,,,
^NQUSB40401020LMN,,,,,
^NQUSB40401020N,,,,,
^NQUSB40401020T,,,,,
^NQUSB40401025AUD,,,,,
^NQUSB40401025AUDN,,,,,
^NQUSB40401025CAD,,,,,
^NQUSB40401025EUR,,,,,
^NQUSB40401025EURT,,,,,
^NQUSB40401025GBP,,,,,
^NQUSB40401025GBPN,,,,,
^NQUSB40401025JPYT,,,,,
^NQUSB40401025N,,,,,
^NQUSB40401030,,,,,
^NQUSB40401030AUD,,,,,
^NQUSB40401030CADN,,,,,
^NQUSB40401030CADT,,,,,
^NQUSB40401030GBPN,,,,,
^NQUSB40401030GBPT,,,,,
^NQUSB40401030JPY,,,,,
^NQUSB40401030JPYN,,,,,
^NQUSB40401030JPYT,,,,,
^NQUSB40401030LM,,,,,
^NQUSB40401030LMCAD,,,,,
^NQUSB40401030LMGBP,,,,,
^NQUSB40401030LMN,,,,,
^NQUSB40401030LMT,,,,,
^NQUSB404010LM,,,,,
^NQUSB404010LMAUD,,,,,
^NQUSB404010LMEURN,,,,,
^NQUSB404010LMEURT,,,,,
^NQUSB404010LMGBP,,,,,
^NQUSB404010LMJPY,,,,,
^NQUSB404010LMJPYT,,,,,
^NQUSB40501010,,,,,
^NQUSB40501010AUD,,,,,
^NQUSB40501010AUDN,,,,,
^NQUSB40501010CAD,,,,,
^NQUSB40501010CADN,,,,,
^NQUSB40501010CADT,,,,,
^NQUSB40501010EUR,,,,,
^NQUSB40501010EURN,,,,,
^NQUSB40501010GBP,,,,,
^NQUSB40501010GBPN,,,,,
^NQUSB40501010GBPT,,,,,
^NQUSB40501010JPY,,,,,
^NQUSB40501010JPYN,,,,,
^NQUSB40501010LM,,,,,
^NQUSB40501010LMAUD,,,,,
^NQUSB40501010LMCAD,,,,,
^NQUSB40501010LMEUR,,,,,
^NQUSB40501010LMJPY,,,,,
^NQUSB40501010N,,,,,
^NQUSB40501010T,,,,,
^NQUSB40501015,,,,,
^NQUSB40501015AUD,,,,,
^NQUSB40501015AUDN,,,,,
^NQUSB40501015AUDT,,,,,
^NQUSB40501015CAD,,,,,
^NQUSB40501015CADN,,,,,
^NQUSB40501015EUR,,,,,
^NQUSB40501015EURT,,,,,
^NQUSB40501015GBPN,,,,,
^NQUSB40501015GBPT,,,,,
^NQUSB40501015JPY,,,,,
^NQUSB40501015LM,,,,,
^NQUSB40501015LMEUR,,,,,
^NQUSB40501015LMJPY,,,,,
^NQUSB40501015LMT,,,,,
^NQUSB40501015N,,,,,
^NQUSB40501020,,,,,
^NQUSB40501020AUDN,,,,,
^NQUSB40501020CADN,,,,,
^NQUSB40501020CADT,,,,,
^NQUSB40501020EURN,,,,,
^NQUSB40501020EURT,,,,,
^NQUSB40501020GBP,,,,,
^NQUSB40501020GBPN,,,,,
^NQUSB40501020GBPT,,,,,
^NQUSB40501020LMCAD,,,,,
^NQUSB40501020LMT,,,,,
^NQUSB40501020N,,,,,
^NQUSB40501020T,,,,,
^NQUSB40501025AUD,,,,,
^NQUSB40501025AUDT,,,,,
^NQUSB40501025CAD,,,,,
^NQUSB40501025CADN,,,,,
^NQUSB40501025EUR,,,,,
^NQUSB40501025GBP,,,,,
^NQUSB40501025GBPN,,,,,
^NQUSB40501025GBPT,,,,,
^NQUSB40501025JPY,,,,,
^NQUSB40501025JPYN,,,,,
^NQUSB40501025JPYT,,,,,
^NQUSB40501025LMCAD,,,,,
^NQUSB40501025LMJPY,,,,,
^NQUSB40501025LMT,,,,,
^NQUSB40501025N,,,,,
^NQUSB40501030,,,,,
^NQUSB40501030AUD,,,,,
^NQUSB40501030AUDN,,,,,
^NQUSB40501030AUDT,,,,,
^NQUSB40501030CADN,,,,,
^NQUSB40501030EUR,,,,,
^NQUSB40501030GBPT,,,,,
^NQUSB40501030JPYN,,,,,
^NQUSB40501030LMAUD,,,,,
^NQUSB40501030LMJPY,,,,,
^NQUSB40501030LMN,,,,,
^NQUSB40501030N,,,,,
^NQUSB40501030T,,,,,
^NQUSB40501040,,,,,
^NQUSB40501040CADT,,,,,
^NQUSB40501040EUR,,,,,
^NQUSB40501040EURN,,,,,
^NQUSB40501040EURT,,,,,
^NQUSB40501040GBP,,,,,
^NQUSB40501040GBPN,,,,,
^NQUSB40501040GBPT,,,,,
^NQUSB40501040JPY,,,,,
^NQUSB40501040JPYN,,,,,
^NQUSB40501040LMAUD,,,,,
^NQUSB40501040LMGBP,,,,,
^NQUSB40501040LMT,,,,,
^NQUSB40501040N,,,,,
^NQUSB40501040T,,,,,
^NQUSB45101015AUDT,,,,,
^NQUSB45101015CAD,,,,,
^NQUSB45101015GBPN,,,,,
^NQUSB45101015JPY,,,,,
^NQUSB45101020AUD,,,,,
^NQUSB45101020AUDN,,,,,
^NQUSB45101020EURN,,,,,
^NQUSB45101020EURT,,,,,
^NQUSB45101020GBPN,,,,,
^NQUSB45101020JPY,,,,,
^NQUSB45101020JPYT,,,,,
^NQUSB45101020LMAUD,,,,,
^NQUSB45101020LMGBP,,,,,
^NQUSB45101020LMJPY,,,,,
^NQUSB45101020LMT,,,,,
^NQUSB45101020N,,,,,
^NQUSB45101020T,,,,,
^NQUSB451010LMAUDT,,,,,
^NQUSB451010LMCAD,,,,,
^NQUSB451010LMGBPN,,,,,
^NQUSB451010LMGBPT,,,,,
^NQUSB451010LMT,,,,,
^NQUSB45102010AUDN,,,,,
^NQUSB45102010AUDT,,,,,
^NQUSB45102010EUR,,,,,
^NQUSB45102010JPYN,,,,,
^NQUSB45102010N,,,,,
^NQUSB45102010T,,,,,
^NQUSB45102020AUDT,,,,,
^NQUSB45102020CAD,,,,,
^NQUSB45102020CADN,,,,,
^NQUSB45102020GBP,,,,,
^NQUSB45102020GBPN,,,,,
^NQUSB45102020GBPT,,,,,
^NQUSB45102020JPYN,,,,,
^NQUSB45102020JPYT,,,,,
^NQUSB45102020LMAUD,,,,,
^NQUSB45102020LMEUR,,,,,
^NQUSB45102020LMGBP,,,,,
^NQUSB45102020LMT,,,,,
^NQUSB45102020N,,,,,
^NQUSB451020LMAUD,,,,,
^NQUSB451020LMAUDN,,,,,
^NQUSB451020LMAUDT,,,,,
^NQUSB451020LMEURT,,,,,
^NQUSB451020LMGBP,,,,,
^NQUSB45201010,,,,,
^NQUSB45201010AUD,,,,,
^NQUSB45201010AUDN,,,,,
^NQUSB45201010AUDT,,,,,
^NQUSB45201010CADN,,,,,
^NQUSB45201010GBP,,,,,
^NQUSB45201010GBPN,,,,,
^NQUSB45201010GBPT,,,,,
^NQUSB45201010JPY,,,,,
^NQUSB45201010JPYN,,,,,
^NQUSB45201010JPYT,,,,,
^NQUSB45201010LMAUD,,,,,
^NQUSB45201010LMCAD,,,,,
^NQUSB45201010LMGBP,,,,,
^NQUSB45201010LMN,,,,,
^NQUSB45201010LMT,,,,,
^NQUSB45201010N,,,,,
^NQUSB45201010T,,,,,
^NQUSB45201015AUDN,,,,,
^NQUSB45201015CAD,,,,,
^NQUSB45201015CADT,,,,,
^NQUSB45201015EUR,,,,,
^NQUSB45201015GBP,,,,,
^NQUSB45201015GBPT,,,,,
^NQUSB45201015JPY,,,,,
^NQUSB45201015JPYN,,,,,
^NQUSB45201015JPYT,,,,,
^NQUSB45201015LMCAD,,,,,
^NQUSB45201015LMEUR,,,,,
^NQUSB45201015LMGBP,,,,,
^NQUSB45201015LMJPY,,,,,
^NQUSB45201015LMT,,,,,
^NQUSB45201020AUD,,,,,
^NQUSB45201020AUDT,,,,,
^NQUSB45201020GBP,,,,,
^NQUSB45201020GBPN,,,,,
^NQUSB45201020GBPT,,,,,
^NQUSB45201020JPY,,,,,
^NQUSB45201020JPYN,,,,,
^NQUSB45201020JPYT,,,,,
^NQUSB45201020LM,,,,,
^NQUSB45201020LMCAD,,,,,
^NQUSB45201020LMGBP,,,,,
^NQUSB45201020LMN,,,,,
^NQUSB45201020LMT,,,,,
^NQUSB45201020N,,,,,
^NQUSB45201030AUDN,,,,,
^NQUSB45201030AUDT,,,,,
^NQUSB45201030EUR,,,,,
^NQUSB45201030EURN,,,,,
^NQUSB45201030GBP,,,,,
^NQUSB45201030GBPN,,,,,
^NQUSB45201030JPYT,,,,,
^NQUSB45201030LMEUR,,,,,
^NQUSB45201030LMJPY,,,,,
^NQUSB50101010AUD,,,,,
^NQUSB50101010AUDN,,,,,
^NQUSB50101010AUDT,,,,,
^NQUSB50101010CADN,,,,,
^NQUSB50101010CADT,,,,,
^NQUSB50101010EUR,,,,,
^NQUSB50101010EURN,,,,,
^NQUSB50101010GBPN,,,,,
^NQUSB50101010JPY,,,,,
^NQUSB50101010N,,,,,
^NQUSB50101010T,,,,,
^NQUSB50101015,,,,,
^NQUSB50101015AUD,,,,,
^NQUSB50101015AUDN,,,,,
^NQUSB50101015AUDT,,,,,
^NQUSB50101015CAD,,,,,
^NQUSB50101015CADT,,,,,
^NQUSB50101015EUR,,,,,
^NQUSB50101015EURT,,,,,
^NQUSB50101015JPY,,,,,
^NQUSB50101015JPYN,,,,,
^NQUSB50101015JPYT,,,,,
^NQUSB50101015LM,,,,,
^NQUSB50101015LMCAD,,,,,
^NQUSB50101015LMEUR,,,,,
^NQUSB50101015LMJPY,,,,,
^NQUSB50101015LMN,,,,,
^NQUSB50101015LMT,,,,,
^NQUSB50101015T,,,,,
^NQUSB50101020AUD,,,,,
^NQUSB50101020AUDT,,,,,
^NQUSB50101020CAD,,,,,
^NQUSB50101020CADT,,,,,
^NQUSB50101020EURN,,,,,
^NQUSB50101020GBP,,,,,
^NQUSB50101020JPYN,,,,,
^NQUSB50101020N,,,,,
^NQUSB50101020T,,,,,
^NQUSB50101025,,,,,
^NQUSB50101025AUDN,,,,,
^NQUSB50101025AUDT,,,,,
^NQUSB50101025CADN,,,,,
^NQUSB50101025EUR,,,,,
^NQUSB50101025EURT,,,,,
^NQUSB50101025GBP,,,,,
^NQUSB50101025GBPT,,,,,
^NQUSB50101025JPY,,,,,
^NQUSB50101025N,,,,,
^NQUSB50101035AUD,,,,,
^NQUSB50101035AUDT,,,,,
^NQUSB50101035CADN,,,,,
^NQUSB50101035EUR,,,,,
^NQUSB50101035GBPT,,,,,
^NQUSB50101035JPY,,,,,
^NQUSB50101035JPYT,,,,,
^NQUSB50101035LMCAD,,,,,
^NQUSB50101035LMEUR,,,,,
^NQUSB50101035LMGBP,,,,,
^NQUSB50101035LMN,,,,,
^NQUSB50101035T,,,,,
^NQUSB50201010CADT,,,,,
^NQUSB50201010EUR,,,,,
^NQUSB50201010EURN,,,,,
^NQUSB50201010EURT,,,,,
^NQUSB50201010GBP,,,,,
^NQUSB50201010GBPT,,,,,
^NQUSB50201010JPY,,,,,
^NQUSB50201010JPYN,,,,,
^NQUSB50201010JPYT,,,,,
^NQUSB50201010LMAUD,,,,,
^NQUSB50201010LMCAD,,,,,
^NQUSB50201010LMEUR,,,,,
^NQUSB50201010LMGBP,,,,,
^NQUSB50201010LMT,,,,,
^NQUSB50201010N,,,,,
^NQUSB50201010T,,,,,
^NQUSB50201020,,,,,
^NQUSB50201020AUD,,,,,
^NQUSB50201020AUDN,,,,,
^NQUSB50201020EURT,,,,,
^NQUSB50201020GBPN,,,,,
^NQUSB50201020JPY,,,,,
^NQUSB50201020JPYN,,,,,
^NQUSB50201020LM,,,,,
^NQUSB50201020LMCAD,,,,,
^NQUSB50201020LMEUR,,,,,
^NQUSB50201020LMGBP,,,,,
^NQUSB50201020LMJPY,,,,,
^NQUSB50201020LMN,,,,,
^NQUSB50201020LMT,,,,,
^NQUSB50201020T,,,,,
^NQUSB502010LMAUD,,,,,
^NQUSB502010LMEURT,,,,,
^NQUSB502010LMGBP,,,,,
^NQUSB502010LMGBPN,,,,,
^NQUSB502010LMJPYT,,,,,
^NQUSB502010LMN,,,,,
^NQUSB50202010AUD,,,,,
^NQUSB50202010AUDN,,,,,
^NQUSB50202010AUDT,,,,,
^NQUSB50202010GBPN,,,,,
^NQUSB50202010JPY,,,,,
^NQUSB50202010JPYN,,,,,
^NQUSB50202010JPYT,,,,,
^NQUSB50202010T,,,,,
^NQUSB50202020AUDN,,,,,
^NQUSB50202020CAD,,,,,
^NQUSB50202020CADN,,,,,
^NQUSB50202020CADT,,,,,
^NQUSB50202020EUR,,,,,
^NQUSB50202020EURN,,,,,
^NQUSB50202020EURT,,,,,
^NQUSB50202020GBP,,,,,
^NQUSB50202020GBPN,,,,,
^NQUSB50202020GBPT,,,,,
^NQUSB50202020JPY,,,,,
^NQUSB50202020JPYN,,,,,
^NQUSB50202020JPYT,,,,,
^NQUSB50202020LM,,,,,
^NQUSB50202020LMAUD,,,,,
^NQUSB50202020LMEUR,,,,,
^NQUSB50202020LMJPY,,,,,
^NQUSB50202020LMT,,,,,
^NQUSB50202025AUDN,,,,,
^NQUSB50202025CAD,,,,,
^NQUSB50202025CADN,,,,,
^NQUSB50202025CADT,,,,,
^NQUSB50202025EUR,,,,,
^NQUSB50202025EURN,,,,,
^NQUSB50202025EURT,,,,,
^NQUSB50202025JPYN,,,,,
^NQUSB50202025JPYT,,,,,
^NQUSB50202025LMAUD,,,,,
^NQUSB50202025LMCAD,,,,,
^NQUSB50202025LMEUR,,,,,
^NQUSB50202025LMGBP,,,,,
^NQUSB50202025LMJPY,,,,,
^NQUSB50202025LMN,,,,,
^NQUSB50202025LMT,,,,,
^NQUSB50202025N,,,,,
^NQUSB50202025T,,,,,
^NQUSB50202040,,,,,
^NQUSB50202040AUD,,,,,
^NQUSB50202040AUDN,,,,,
^NQUSB50202040AUDT,,,,,
^NQUSB50202040GBP,,,,,
^NQUSB50202040GBPN,,,,,
^NQUSB502020LM,,,,,
^NQUSB502020LMAUD,,,,,
^NQUSB502020LMAUDT,,,,,
^NQUSB502020LMCADN,,,,,
^NQUSB502020LMGBP,,,,,
^NQUSB502020LMGBPN,,,,,
^NQUSB502020LMGBPT,,,,,
^NQUSB502020LMN,,,,,
^NQUSB50203000AUD,,,,,
^NQUSB50203000AUDN,,,,,
^NQUSB50203000EURT,,,,,
^NQUSB50203000GBPT,,,,,
^NQUSB50203000JPY,,,,,
^NQUSB50203000JPYN,,,,,
^NQUSB50203000JPYT,,,,,
^NQUSB50203000LM,,,,,
^NQUSB50203000LMAUD,,,,,
^NQUSB50203000LMCAD,,,,,
^NQUSB50203000LMJPY,,,,,
^NQUSB50203000LMN,,,,,
^NQUSB50203000LMT,,,,,
^NQUSB50203000T,,,,,
^NQUSB50203010CADN,,,,,
^NQUSB50203010EURT,,,,,
^NQUSB50203030,,,,,
^NQUSB50203030AUD,,,,,
^NQUSB50203030CAD,,,,,
^NQUSB50203030CADT,,,,,
^NQUSB50203030EURN,,,,,
^NQUSB50203030GBP,,,,,
^NQUSB50203030GBPN,,,,,
^NQUSB50203030GBPT,,,,,
^NQUSB50203030JPYN,,,,,
^NQUSB50203030LMAUD,,,,,
^NQUSB50203030LMJPY,,,,,
^NQUSB50203030LMT,,,,,
^NQUSB50203030T,,,,,
^NQUSB502030LM,,,,,
^NQUSB502030LMAUD,,,,,
^NQUSB502030LMCADT,,,,,
^NQUSB502030LMEURT,,,,,
^NQUSB502030LMGBP,,,,,
^NQUSB502030LMGBPT,,,,,
^NQUSB502030LMJPYN,,,,,
^NQUSB50204000AUDN,,,,,
^NQUSB50204000AUDT,,,,,
^NQUSB50204000CAD,,,,,
^NQUSB50204000CADT,,,,,
^NQUSB50204000EUR,,,,,
^NQUSB50204000EURN,,,,,
^NQUSB50204000GBP,,,,,
^NQUSB50204000GBPN,,,,,
^NQUSB50204000GBPT,,,,,
^NQUSB50204000JPY,,,,,
^NQUSB50204000JPYN,,,,,
^NQUSB50204000JPYT,,,,,
^NQUSB50204000LMAUD,,,,,
^NQUSB50204000LMCAD,,,,,
^NQUSB50204010AUD,,,,,
^NQUSB50204010AUDT,,,,,
^NQUSB50204010CADN,,,,,
^NQUSB50204010GBPN,,,,,
^NQUSB50204010GBPT,,,,,
^NQUSB50204010JPY,,,,,
^NQUSB50204010JPYN,,,,,
^NQUSB50204020,,,,,
^NQUSB50204020AUD,,,,,
^NQUSB50204020EURN,,,,,
^NQUSB50204020EURT,,,,,
^NQUSB50204020GBP,,,,,
^NQUSB50204020GBPT,,,,,
^NQUSB50204020JPYN,,,,,
^NQUSB50204020N,,,,,
^NQUSB50204050EUR,,,,,
^NQUSB50204050EURT,,,,,
^NQUSB50204050JPYN,,,,,
^NQUSB50204050JPYT,,,,,
^NQUSB50204050N,,,,,
^NQUSB50204050T,,,,,
^NQUSB502040LMAUDN,,,,,
^NQUSB502040LMCAD,,,,,
^NQUSB502040LMGBP,,,,,
^NQUSB502040LMGBPN,,,,,
^NQUSB502040LMJPY,,,,,
^NQUSB502040LMJPYN,,,,,
^NQUSB502040LMN,,,,,
^NQUSB502040LMT,,,,,
^NQUSB50205010,,,,,
^NQUSB50205010AUD,,,,,
^NQUSB50205010AUDN,,,,,
^NQUSB50205010CAD,,,,,
^NQUSB50205010EURT,,,,,
^NQUSB50205010GBP,,,,,
^NQUSB50205010JPYN,,,,,
^NQUSB50205010JPYT,,,,,
^NQUSB50205010LMCAD,,,,,
^NQUSB50205010LMGBP,,,,,
^NQUSB50205010T,,,,,
^NQUSB50205015CAD,,,,,
^NQUSB50205015CADN,,,,,
^NQUSB50205015CADT,,,,,
^NQUSB50205015EURT,,,,,
^NQUSB50205015GBP,,,,,
^NQUSB50205015GBPN,,,,,
^NQUSB50205015GBPT,,,,,
^NQUSB50205015JPY,,,,,
^NQUSB50205015JPYN,,,,,
^NQUSB50205015LM,,,,,
^NQUSB50205015LMAUD,,,,,
^NQUSB50205015LMCAD,,,,,
^NQUSB50205015LMGBP,,,,,
^NQUSB50205015LMT,,,,,
^NQUSB50205020,,,,,
^NQUSB50205020AUD,,,,,
^NQUSB50205020AUDN,,,,,
^NQUSB50205020AUDT,,,,,
^NQUSB50205020CAD,,,,,
^NQUSB50205020CADN,,,,,
^NQUSB50205020CADT,,,,,
^NQUSB50205020EUR,,,,,
^NQUSB50205020EURN,,,,,
^NQUSB50205020EURT,,,,,
^NQUSB50205020GBP,,,,,
^NQUSB50205020GBPN,,,,,
^NQUSB50205020JPYN,,,,,
^NQUSB50205020JPYT,,,,,
^NQUSB50205020LM,,,,,
^NQUSB50205020LMEUR,,,,,
^NQUSB50205020LMGBP,,,,,
^NQUSB50205020LMJPY,,,,,
^NQUSB50205020LMN,,,,,
^NQUSB50205020LMT,,,,,
^NQUSB50205020N,,,,,
^NQUSB50205020T,,,,,
^NQUSB50205025,,,,,
^NQUSB50205025CADT,,,,,
^NQUSB50205025EUR,,,,,
^NQUSB50205025EURN,,,,,
^NQUSB50205025EURT,,,,,
^NQUSB50205025GBP,,,,,
^NQUSB50205025GBPN,,,,,
^NQUSB50205025GBPT,,,,,
^NQUSB50205025JPY,,,,,
^NQUSB50205025JPYN,,,,,
^NQUSB50205025JPYT,,,,,
^NQUSB50205025LMGBP,,,,,
^NQUSB50205025N,,,,,
^NQUSB50205025T,,,,,
^NQUSB50205030CAD,,,,,
^NQUSB50205030EUR,,,,,
^NQUSB50205030EURN,,,,,
^NQUSB50205030N,,,,,
^NQUSB50205040AUDN,,,,,
^NQUSB50205040AUDT,,,,,
^NQUSB50205040EUR,,,,,
^NQUSB50205040JPY,,,,,
^NQUSB50205040JPYT,,,,,
^NQUSB50205040N,,,,,
^NQUSB50205040T,,,,,
^NQUSB502050LMAUDN,,,,,
^NQUSB502050LMCAD,,,,,
^NQUSB502050LMEURT,,,,,
^NQUSB502050LMGBPN,,,,,
^NQUSB502050LMJPY,,,,,
^NQUSB502050LMJPYT,,,,,
^NQUSB502050LMN,,,,,
^NQUSB502050LMT,,,,,
^NQUSB50206010,,,,,
^NQUSB50206010AUD,,,,,
^NQUSB50206010AUDN,,,,,
^NQUSB50206010AUDT,,,,,
^NQUSB50206010CAD,,,,,
^NQUSB50206010CADT,,,,,
^NQUSB50206010EURN,,,,,
^NQUSB50206010GBP,,,,,
^NQUSB50206010JPY,,,,,
^NQUSB50206010JPYN,,,,,
^NQUSB50206010JPYT,,,,,
^NQUSB50206010LM,,,,,
^NQUSB50206010LMCAD,,,,,
^NQUSB50206010LMGBP,,,,,
^NQUSB50206010LMJPY,,,,,
^NQUSB50206010LMT,,,,,
^NQUSB50206010N,,,,,
^NQUSB50206010T,,,,,
^NQUSB50206015AUD,,,,,
^NQUSB50206015AUDN,,,,,
^NQUSB50206015AUDT,,,,,
^NQUSB50206015CAD,,,,,
^NQUSB50206015CADN,,,,,
^NQUSB50206015CADT,,,,,
^NQUSB50206015EURN,,,,,
^NQUSB50206015EURT,,,,,
^NQUSB50206015GBP,,,,,
^NQUSB50206015GBPN,,,,,
^NQUSB50206015GBPT,,,,,
^NQUSB50206015JPY,,,,,
^NQUSB50206015JPYN,,,,,
^NQUSB50206015LM,,,,,
^NQUSB50206015LMAUD,,,,,
^NQUSB50206015LMGBP,,,,,
^NQUSB50206015LMN,,,,,
^NQUSB50206015N,,,,,
^NQUSB50206015T,,,,,
^NQUSB50206020AUD,,,,,
^NQUSB50206020AUDN,,,,,
^NQUSB50206020CADN,,,,,
^NQUSB50206020EURT,,,,,
^NQUSB50206020GBP,,,,,
^NQUSB50206020GBPN,,,,,
^NQUSB50206020LM,,,,,
^NQUSB50206020LMAUD,,,,,
^NQUSB50206020LMEUR,,,,,
^NQUSB50206020LMJPY,,,,,
^NQUSB50206020LMN,,,,,
^NQUSB50206020N,,,,,
^NQUSB50206030AUDN,,,,,
^NQUSB50206030AUDT,,,,,
^NQUSB50206030CAD,,,,,
^NQUSB50206030EURT,,,,,
^NQUSB50206030GBP,,,,,
^NQUSB50206030GBPN,,,,,
^NQUSB50206030N,,,,,
^NQUSB50206030T,,,,,
^NQUSB50206040CAD,,,,,
^NQUSB50206040CADN,,,,,
^NQUSB50206040CADT,,,,,
^NQUSB50206040EURN,,,,,
^NQUSB50206050AUD,,,,,
^NQUSB50206050CAD,,,,,
^NQUSB50206050CADT,,,,,
^NQUSB50206050EUR,,,,,
^NQUSB50206050EURN,,,,,
^NQUSB50206050JPY,,,,,
^NQUSB50206050JPYT,,,,,
^NQUSB50206060AUD,,,,,
^NQUSB50206060AUDN,,,,,
^NQUSB50206060AUDT,,,,,
^NQUSB50206060CADN,,,,,
^NQUSB50206060CADT,,,,,
^NQUSB50206060EURN,,,,,
^NQUSB50206060GBP,,,,,
^NQUSB50206060GBPN,,,,,
^NQUSB50206060JPY,,,,,
^NQUSB50206060JPYN,,,,,
^NQUSB50206060LM,,,,,
^NQUSB50206060LMAUD,,,,,
^NQUSB50206060LMCAD,,,,,
^NQUSB50206060N,,,,,
^NQUSB50206060T,,,,,
^NQUSB502060LMAUDT,,,,,
^NQUSB502060LMCAD,,,,,
^NQUSB502060LMCADN,,,,,
^NQUSB502060LMEUR,,,,,
^NQUSB502060LMGBPN,,,,,
^NQUSB502060LMGBPT,,,,,
^NQUSB502060LMJPYN,,,,,
^NQUSB502060LMT,,,,,
^NQUSB55101000,,,,,
^NQUSB55101000AUDN,,,,,
^NQUSB55101000EUR,,,,,
^NQUSB55101000EURT,,,,,
^NQUSB55101015CAD,,,,,
^NQUSB55101015CADT,,,,,
^NQUSB55101015EURN,,,,,
^NQUSB55101015JPY,,,,,
^NQUSB55101015JPYT,,,,,
^NQUSB55101015N,,,,,
^NQUSB55101015T,,,,,
^NQUSB55102000,,,,,
^NQUSB55102000CAD,,,,,
^NQUSB55102000CADN,,,,,
^NQUSB55102000EURN,,,,,
^NQUSB55102000GBPN,,,,,
^NQUSB55102000JPY,,,,,
^NQUSB55102010,,,,,
^NQUSB55102010AUDN,,,,,
^NQUSB55102010AUDT,,,,,
^NQUSB55102010CAD,,,,,
^NQUSB55102010CADN,,,,,
^NQUSB55102010EURT,,,,,
^NQUSB55102010GBP,,,,,
^NQUSB55102010GBPN,,,,,
^NQUSB55102010JPY,,,,,
^NQUSB55102010JPYT,,,,,
^NQUSB55102010LM,,,,,
^NQUSB55102010LMCAD,,,,,
^NQUSB55102010LMEUR,,,,,
^NQUSB55102010LMGBP,,,,,
^NQUSB55102010LMJPY,,,,,
^NQUSB55102010LMT,,,,,
^NQUSB55102010N,,,,,
^NQUSB55102010T,,,,,
^NQUSB55102015,,,,,
^NQUSB55102015AUD,,,,,
^NQUSB55102015CAD,,,,,
^NQUSB55102015CADN,,,,,
^NQUSB55102015CADT,,,,,
^NQUSB55102015EURN,,,,,
^NQUSB55102015GBPN,,,,,
^NQUSB55102015GBPT,,,,,
^NQUSB55102015JPYT,,,,,
^NQUSB551020LMAUD,,,,,
^NQUSB551020LMCADN,,,,,
^NQUSB551020LMEURN,,,,,
^NQUSB551020LMGBP,,,,,
^NQUSB551020LMGBPT,,,,,
^NQUSB551020LMJPYT,,,,,
^NQUSB55103025AUDN,,,,,
^NQUSB55103025CAD,,,,,
^NQUSB55103025CADN,,,,,
^NQUSB55103025EUR,,,,,
^NQUSB55103025T,,,,,
^NQUSB551030LMCAD,,,,,
^NQUSB551030LMEUR,,,,,
^NQUSB551030LMGBP,,,,,
^NQUSB551030LMJPYN,,,,,
^NQUSB551030LMJPYT,,,,,
^NQUSB551030LMN,,,,,
^NQUSB551030LMT,,,,,
^NQUSB55201000CADN,,,,,
^NQUSB55201000CADT,,,,,
^NQUSB55201000EUR,,,,,
^NQUSB55201000EURN,,,,,
^NQUSB55201000EURT,,,,,
^NQUSB55201000GBPN,,,,,
^NQUSB55201000JPYT,,,,,
^NQUSB55201000LMJPY,,,,,
^NQUSB55201000LMN,,,,,
^NQUSB55201000N,,,,,
^NQUSB55201015,,,,,
^NQUSB55201015EUR,,,,,
^NQUSB55201020,,,,,
^NQUSB55201020AUDN,,,,,
^NQUSB55201020AUDT,,,,,
^NQUSB55201020CAD,,,,,
^NQUSB55201020CADT,,,,,
^NQUSB55201020EURN,,,,,
^NQUSB55201020GBPN,,,,,
^NQUSB55201020GBPT,,,,,
^NQUSB55201020JPY,,,,,
^NQUSB55201020LM,,,,,
^NQUSB55201020LMAUD,,,,,
^NQUSB55201020LMGBP,,,,,
^NQUSB55201020LMN,,,,,
^NQUSB55201020T,,,,,
^NQUSB60101000,,,,,
